TRM250,0.37,2850,86,400,441,195,526,175,76,315,185,219,255,8,207,148,277,218,251,200,26,470,680,930,1190,1330
RS800/4,18.5,1460,287,1187,1312,560,1591,478,287,950,805,861,905,16,801,569,921,689,926,463,402,15300,19000,24200,30600,38200
RS800/4,22,1470,287,1262,1312,560,1591,478,287,950,805,861,905,16,801,569,921,689,926,463,418,15300,21600,30600,38200,47500
RS800/6,5.5,960,287,1051,1312,560,1591,478,287,950,805,861,905,16,801,569,921,689,926,303,330,9500,12000,15300,19000,24200
RS800/6,7.5,970,287,1187,1312,560,1591,478,287,950,805,861,905,16,801,569,921,689,926,418,368,9500,13500,19000,24200,30600
RS900/4,37,1480,322,1408,1470,630,1780,538,319,1060,905,958,1005,16,898,638,1018,758,1026,540,630,21600,27000,34200,42500,54000
RS900/4,45,1480,322,1408,1470,630,1780,538,319,1060,905,958,1005,16,898,638,1018,758,1026,540,650,21600,30600,42500,54000,68500
RS900/6,11,970,322,1256,1470,630,1780,538,319,1060,905,958,1005,16,898,638,1018,758,1026,415,500,13500,17000,21600,27000,34200
RS900/6,15,970,322,1331,1470,630,1780,538,319,1060,905,958,1005,16,898,638,1018,758,1026,460,499,13500,19000,27000,34200,42500
RS1000/4,55,1480,360,1505,1656,710,1993,607,358,1180,1007,1067,1107,24,1007,715,1127,835,1128,600,832,30600,38200,47500,61000,76500
RS1000/4,75,1480,360,1635,1656,710,1993,607,358,1180,1007,1067,1107,24,1007,715,1127,835,1128,690,941,30600,42500,61000,76500,95400
RS1000/6,18.5,970,360,1428,1656,710,1993,607,358,1180,1007,1067,1107,24,1007,715,1127,835,1128,500,697,19000,24200,30600,38200,47500
RS1000/6,22,970,360,1428,1656,710,1993,607,358,1180,1007,1067,1107,24,1007,715,1127,835,1128,500,716,19000,27000,38200,47500,61000
RS1120/6,30,980,404,1590,1854,800,2222,684,401,1320,1130,1200,1250,24,1130,801,1270,941,1268,540,1071,27000,34200,42500,54000,68500
RS1120/6,37,980,404,1590,1854,800,2222,684,401,1320,1130,1200,1250,24,1130,801,1270,941,1268,600,1212,27000,38200,54000,68500,85000
RS1250/6,55,980,452,1818,2084,900,2517,770,449,1500,1260,1337,1380,24,1267,898,1407,1038,1400,690,1475,38200,47500,61000,76500,95400
RS1250/6,75,985,452,1818,2084,900,2517,770,449,1500,1260,1337,1380,24,1267,898,1407,1038,1400,800,1596,38200,54000,76500,95400,120600
LBT220/2,1.5,2860,85,471,410,180,495,135,86,300,228,265,298,8,231,166,301,236,260,246,36,1080,1330,1700,1900,2150
LBT220/2,3,2900,85,541,410,180,495,135,86,300,228,265,298,8,231,166,301,236,324,276,47,1080,1500,2150,3050,3850
LBT220/4,0.18,1320,85,386,410,180,495,135,86,300,228,265,298,8,231,166,301,236,206,145,28,540,684,828,930,1080
LBT220/4,0.37,1360,85,411,410,180,495,135,86,300,228,265,298,8,231,166,301,236,225,189,30,540,756,1080,1500,1900
LBT250/2,3,2900,94,560,441,195,526,149,96,315,255,292,325,8,258,185,328,255,324,276,49,1500,1900,2400,3050,3450
LBT250/2,5.5,2890,94,560,441,195,526,149,96,315,255,292,325,8,258,185,328,255,324,276,66,1500,2150,3050,4250,5400
LBT250/4,0.25,1370,94,430,441,195,526,149,96,315,255,292,325,8,258,185,328,255,225,189,34,756,930,1080,1190,1330
LBT250/4,0.55,1380,94,450,441,195,526,149,96,315,255,292,325,8,258,185,328,255,225,211,37,756,1080,1500,1900,2400
LBT280/2,5.5,2890,105,647,477,200,610,172,105,375,285,332,365,8,288,205,368,285,372,336,72,2150,2700,3450,4250,4750
LBT280/2,9,2890,105,647,477,200,610,172,105,375,285,332,365,8,288,205,368,285,372,336,78,2150,3050,4250,6150,7650
LBT280/4,0.55,1380,105,475,477,200,610,172,105,375,285,332,365,8,288,205,368,285,225,211,42,1080,1330,1700,1900,2150
LBT280/4,0.75,1380,105,475,477,200,610,172,105,375,285,332,365,8,288,205,368,285,225,211,44,1080,1500,1900,2400,3050
LBT280/4,1.1,1390,105,515,477,200,610,172,105,375,285,332,365,8,288,205,368,285,260,246,46,1080,1500,2150,3050,3850
LBT310/4,1.1,1390,117,539,527,225,658,196,117,400,320,366,400,8,322,229,402,309,260,246,57,1500,1900,2400,2700,3050
LBT310/4,1.5,1390,117,539,527,225,658,196,117,400,320,366,400,8,322,229,402,309,260,246,60,1500,2150,2700,3450,4250
LBT310/4,2.2,1410,117,609,527,225,658,196,117,400,320,366,400,8,322,229,402,309,324,276,62,1500,2150,3050,4250,6150
LBT310/6,0.37,930,117,499,527,225,658,196,117,400,320,366,400,8,322,229,402,309,225,211,50,930,1190,1500,1900,2400
LBT310/6,0.55,930,117,499,527,225,658,196,117,400,320,366,400,8,322,229,402,309,225,211,53,930,1330,1900,2700,3850
LBT350/4,2.2,1420,130,636,600,255,740,216,131,450,360,405,440,8,361,256,441,336,324,276,76,2150,2700,3450,4250,4750
LBT350/4,3,1420,130,636,600,255,740,216,131,450,360,405,440,8,361,256,441,336,324,276,78,2150,3050,3850,4750,6150
LBT350/4,4,1420,130,636,600,255,740,216,131,450,360,405,440,8,361,256,441,336,324,276,87,2150,3050,4250,6150,8500
LBT350/6,0.75,935,130,566,600,255,740,216,131,450,360,405,440,8,361,256,441,336,260,246,70,1330,1900,2700,3450,4250
LBT350/6,1.1,935,130,566,600,255,740,216,131,450,360,405,440,8,361,256,441,336,260,246,72,1330,1900,2700,3850,5400
LBT400/4,4,1430,147,730,655,285,815,245,147,500,405,448,485,8,404,288,484,368,372,336,109,3050,3850,4750,6150,7650
LBT400/4,5.5,1430,147,668,655,285,815,245,147,500,405,448,485,8,404,288,484,368,324,276,98,3050,4250,6150,7650,9500
LBT400/4,7.5,1450,147,730,655,285,815,245,147,500,405,448,485,8,404,288,484,368,372,336,119,3050,4250,6150,8500,12000
LBT400/6,1.5,950,147,668,655,285,815,245,147,500,405,448,485,8,404,288,484,368,324,276,93,1900,2700,3850,4750,6150
LBT400/6,2.2,950,147,668,655,285,815,245,147,500,405,448,485,8,404,288,484,368,324,276,99,1900,3050,4250,6150,8500
LBT450/4,9,1460,163,764,735,320,915,275,165,560,455,497,535,8,453,322,533,402,372,336,129,4250,6150,7650,9500,12000
LBT450/4,15,1460,163,900,735,320,915,275,165,560,455,497,535,8,453,322,533,402,440,436,168,4250,6850,9500,13500,19000
LBT450/6,3,950,163,764,735,320,915,275,165,560,455,497,535,8,453,322,533,402,372,336,114,2700,3850,5400,7650,9500
LBT450/6,4,965,163,764,735,320,915,275,165,560,455,497,535,8,453,322,533,402,372,336,130,2700,4250,6150,8500,10800
LBT500/4,15,1450,183,939,832,360,1000,303,185,600,505,551,585,8,507,361,587,441,440,436,187,6150,8500,10800,13500,17000
LBT500/4,22,1475,183,1014,832,360,1000,303,185,600,505,551,585,8,507,361,587,441,488,460,227,6150,8500,12000,17000,24200
LBT500/6,4,960,183,939,832,360,1000,303,185,600,505,551,585,8,507,361,587,441,324,336,174,3850,5400,6850,8500,10800
LBT500/6,7.5,965,183,939,832,360,1000,303,185,600,505,551,585,8,507,361,587,441,440,436,187,3850,6150,8500,12000,17000
LBT560/4,22,1470,205,1045,940,400,1126,332,206,670,565,629,665,16,569,404,669,504,488,460,236,8500,10800,13500,17000,21600
LBT560/4,37,1470,205,1120,940,400,1126,332,206,670,565,629,665,16,569,404,669,504,616,540,382,8500,12000,17000,24200,34200
LBT560/6,7.5,960,205,945,940,400,1126,332,206,670,565,629,665,16,569,404,669,504,440,436,199,5400,7650,9500,12000,15300
LBT560/6,11,960,205,990,940,400,1126,332,206,670,565,629,665,16,569,404,669,504,440,436,212,5400,7650,10800,15300,21600
TVC500/P2,1.5,2840,48,375,715,335,795,347,41,450,145,182,215,8,105,76,165,136,260,246,66,324,396,432,504,576
TVC560/P2,2.2,2850,52,385,805,375,890,393,46,500,165,200,235,8,117,85,177,145,260,246,100,360,432,504,576,648
TVC560/P2,3,2900,52,455,805,375,890,393,46,500,165,200,235,8,117,85,177,145,324,276,109,360,432,576,756,972
TVC630/P2R1,3,2900,58,465,910,425,1000,443,53,560,185,219,250,8,131,95,191,155,324,276,126,396,504,576,648,756
TVC630/P2,3,2910,58,465,910,425,1000,443,53,560,185,219,250,8,131,95,191,155,324,276,129,396,432,504,576,648
TVC630/P2R1,4,2910,58,465,910,425,1000,443,53,560,185,219,250,8,131,95,191,155,324,276,131,396,576,756,972,1152
TVC630/P2,4,2910,58,465,910,425,1000,443,53,560,185,219,250,8,131,95,191,155,324,276,134,396,504,648,864,972
TVC630/P2,5.5,2890,58,530,910,425,1000,443,53,560,185,219,250,8,131,95,191,155,372,336,148,396,576,864,1152,1476
TVC710/P2R1,4,2910,64,480,1015,475,1122,497,58,630,205,241,275,8,146,105,216,175,324,276,161,432,504,576,648,
TVC710/P2R1,5.5,2890,64,545,1015,475,1122,497,58,630,205,241,275,8,146,105,216,175,372,336,174,432,576,756,972,1044
TVC710/P2,5.5,2890,64,545,1015,475,1122,497,58,630,205,241,275,8,146,105,216,175,372,336,178,432,576,756,864,972
TVC710/P2R1,7.5,2890,64,545,1015,475,1122,497,58,630,205,241,275,8,146,105,216,175,372,336,180,432,648,972,1296,1656
TVC710/P2,7.5,2890,64,545,1015,475,1122,497,58,630,205,241,275,8,146,105,216,175,372,336,184,432,648,972,1152,1476
TVC710/P2,9.2,2900,64,545,1015,475,1122,497,58,630,205,241,275,8,146,105,216,175,372,336,193,432,648,972,1296,1872
TVC800/P2R1,7.5,2890,70,555,1140,530,1265,560,64,710,228,265,298,8,166,117,236,187,372,336,218,504,648,756,864,972
TVC800/P2R1,9.2,2900,70,555,1140,530,1265,560,64,710,228,265,298,8,166,117,236,187,372,336,226,504,648,864,1044,1296
TVC800/P2,9.2,2900,70,555,1140,530,1265,560,64,710,228,265,298,8,166,117,236,187,372,336,231,504,648,864,972,1044
TVC800/P2R1,11,2920,70,690,1140,530,1265,560,64,710,228,265,298,8,166,117,236,187,440,436,250,504,756,1044,1476,1872
TVC800/P2,11,2920,70,690,1140,530,1265,560,64,710,228,265,298,8,166,117,236,187,440,436,255,504,756,972,1152,1476
TVC800/P2,15,2925,70,690,1140,530,1265,560,64,710,228,265,298,8,166,117,236,187,440,436,261,504,864,1152,1656,2376
TVC900/P2R1,11,2920,77,705,1285,600,1428,631,71,800,255,292,325,8,185,131,255,201,440,436,357,576,648,756,864,
TVC900/P2R1,15,2925,77,705,1285,600,1428,631,71,800,255,292,325,8,185,131,255,201,440,436,363,576,864,1152,1476,1872
TVC900/P2,15,2925,77,705,1285,600,1428,631,71,800,255,292,325,8,185,131,255,201,440,436,369,576,756,972,1044,1152
TVC900/P2R1,18.5,2925,77,705,1285,600,1428,631,71,800,255,292,325,8,185,131,255,201,440,436,374,576,972,1296,1872,2628
TVC900/P2,18.5,2925,77,705,1285,600,1428,631,71,800,255,292,325,8,185,131,255,201,440,436,380,576,864,1152,1476,1872
TVC900/P2,22,2930,77,705,1285,600,1428,631,71,800,255,292,325,8,185,131,255,201,488,460,402,576,972,1296,1872,2628
TVC1000/P2R1,22,2930,86,725,1430,670,1590,707,81,900,285,332,365,8,207,148,277,218,488,460,447,648,864,1044,1296,1656
TVC1000/P2,22,2930,86,725,1430,670,1590,707,81,900,285,332,365,8,207,148,277,218,488,460,467,648,864,972,1044,1152
TVC1000/P2R1,30,2945,86,800,1430,670,1590,707,81,900,285,332,365,8,207,148,277,218,568,500,552,648,1044,1476,2160,3024
TVC1000/P2,30,2945,86,800,1430,670,1590,707,81,900,285,332,365,8,207,148,277,218,568,500,572,648,972,1296,1656,2160
TVC1000/P2,37,2945,86,875,1430,670,1590,707,81,900,285,332,365,8,207,148,277,218,616,540,582,648,1044,1656,2376,3420
TVP400/P2,0.75,2830,47,335,590,280,658,267,42,375,145,182,215,8,105,76,165,136,225,211,40,252,324,396,432,504
TVP400/P2,1.1,2840,47,335,590,280,658,267,42,375,145,182,215,8,105,76,165,136,225,211,41,252,396,504,648,792
TVP450/P2,1.5,2840,52,385,645,300,715,298,47,400,165,200,235,8,117,85,177,145,260,246,58,396,504,648,720,792
TVP450/P2,2.2,2850,52,385,645,300,715,298,47,400,165,200,235,8,117,85,177,145,260,246,62,396,576,720,900,1152
TVP500/P2R1,1.5,2840,60,395,715,335,795,334,52,450,185,219,255,8,131,95,191,155,260,246,65,576,648,720,,
TVP500/P2R1,2.2,2850,60,395,715,335,795,334,52,450,185,219,255,8,131,95,191,155,260,246,67,576,720,900,1044,1152
TVP500/P2,2.2,2850,60,395,715,335,795,334,52,450,185,219,255,8,131,95,191,155,260,246,67,576,648,720,792,
TVP500/P2R1,3,2900,60,465,715,335,795,334,52,450,185,219,255,8,131,95,191,155,324,276,77,576,792,1044,1296,1656
TVP500/P2,3,2900,60,465,715,335,795,334,52,450,185,219,255,8,131,95,191,155,324,276,78,576,720,900,1152,1296
TVP500/P2,4,2910,60,465,715,335,795,334,52,450,185,219,255,8,131,95,191,155,324,276,84,576,792,1152,1476,1872
TVP560/P2R1,3,2900,65,480,805,375,890,379,59,500,205,241,275,8,146,105,216,175,324,276,102,792,900,1044,1152,
TVP560/P2R1,4,2910,65,480,805,375,890,379,59,500,205,241,275,8,146,105,216,175,324,276,109,792,1044,1296,1476,1656
TVP560/P2,4,2910,65,480,805,375,890,379,59,500,205,241,275,8,146,105,216,175,324,276,112,792,900,1044,1152,1296
TVP560/P2R1,5.5,2890,65,545,805,375,890,379,59,500,205,241,275,8,146,105,216,175,372,336,125,792,1152,1476,1872,2376
TVP560/P2,5.5,2890,65,545,805,375,890,379,59,500,205,241,275,8,146,105,216,175,372,336,126,792,1044,1296,1656,2124
TVP560/P2,7.5,2890,65,545,805,375,890,379,59,500,205,241,275,8,146,105,216,175,372,336,132,792,1152,1656,2124,2664
TVP630/P2R1,5.5,2890,71,555,910,425,1000,427,65,560,228,265,298,8,166,117,236,187,372,336,148,1152,1296,1476,1656,
TVP630/P2R1,7.5,2890,71,555,910,425,1000,427,65,560,228,265,298,8,166,117,236,187,372,336,153,1152,1476,1872,2124,2376
TVP630/P2,7.5,2890,71,555,910,425,1000,427,65,560,228,265,298,8,166,117,236,187,372,336,156,1152,1296,1476,1656,1872
TVP630/P2R1,9.2,2900,71,555,910,425,1000,427,65,560,228,265,298,8,166,117,236,187,372,336,162,1152,1656,2124,2664,3384
TVP630/P2,9.2,2900,71,555,910,425,1000,427,65,560,228,265,298,8,166,117,236,187,372,336,165,1152,1476,1872,2376,2664
TVP630/P2,11,2920,71,690,910,425,1000,427,65,560,228,265,298,8,166,117,236,187,440,436,190,1152,1656,2376,3024,3780
TVP710/P2R1,11,2920,78,705,1015,475,1122,478,72,630,255,292,325,8,185,131,255,201,440,436,217,1656,1872,2124,2376,2664
TVP710/P2R1,15,2925,78,705,1015,475,1122,478,72,630,255,292,325,8,185,131,255,201,440,436,227,1656,2124,2664,3384,4212
TVP710/P2,15,2925,78,705,1015,475,1122,478,72,630,255,292,325,8,185,131,255,201,440,436,230,1656,2124,2376,2664,3024
TVP710/P2R1,18.5,2925,78,705,1015,475,1122,478,72,630,255,292,325,8,185,131,255,201,440,436,237,1656,2376,3024,3780,4716
TVP710/P2,18.5,2925,78,705,1015,475,1122,478,72,630,255,292,325,8,185,131,255,201,440,436,241,1656,2376,3024,3780,4716
TVP710/P2,22,2930,78,705,1015,475,1122,478,72,630,255,292,325,8,185,131,255,201,488,460,263,1656,2376,3384,4212,5364
TVP800/P2R1,18.5,2925,87,720,1140,530,1265,539,80,710,285,332,365,8,207,148,277,218,440,436,278,2376,2664,3024,3384,3780
TVP800/P2R1,22,2930,87,720,1140,530,1265,539,80,710,285,332,365,8,207,148,277,218,488,460,300,2376,3024,3780,4716,5364
TVP800/P2,22,2930,87,720,1140,530,1265,539,80,710,285,332,365,8,207,148,277,218,488,460,305,2376,2664,3024,3384,3780
TVP800/P2R1,30,2945,87,800,1140,530,1265,539,80,710,285,332,365,8,207,148,277,218,568,500,416,2376,3384,4212,5364,6768
TVP800/P2,30,2945,87,800,1140,530,1265,539,80,710,285,332,365,8,207,148,277,218,568,500,421,2376,3024,3780,4716,5364
TVP800/P2,37,2945,87,800,1140,530,1265,539,80,710,285,332,365,8,207,148,277,218,568,500,431,2376,3384,4716,6084,7560
TVP900/P2R1,37,2945,95,815,1285,600,1428,608,90,800,320,366,400,8,231,166,301,236,568,500,548,3384,3780,4212,4716,5364
TVP900/P2R1,45,2945,95,895,1285,600,1428,608,90,800,320,366,400,8,231,166,301,236,616,540,593,3384,4212,5364,6768,7560
TVP900/P2,45,2960,95,895,1285,600,1428,608,90,800,320,366,400,8,231,166,301,236,616,540,598,3384,4212,4716,5364,6084
TVP900/P2R1,55,2960,95,925,1285,600,1428,608,90,800,320,366,400,8,231,166,301,236,690,600,664,3384,4716,6084,7560,9504
TVP900/P2,55,2960,95,925,1285,600,1428,608,90,800,320,366,400,8,231,166,301,236,690,600,670,3384,4212,5364,6768,8460
TVP900/P2,75,2960,95,1025,1285,600,1428,608,90,800,320,366,400,8,231,166,301,236,750,690,698,3384,4716,6084,7560,9504
TVG350/P2,1.1,2840,65,370,535,250,615,215,56,355,185,219,250,8,146,105,216,175,225,211,32,648,720,792,900,
TVG350/P2,1.5,2840,65,410,535,250,615,215,56,355,185,219,250,8,146,105,216,175,260,246,38,648,792,1044,1296,1476
TVG400/P2,1.5,2840,71,425,590,280,658,238,63,375,205,241,275,8,166,117,236,187,260,246,48,900,1044,,,
TVG400/P2,2.2,2850,71,425,590,280,658,238,63,375,205,241,275,8,166,117,236,187,260,246,52,900,1044,1152,1296,1476
TVG400/P2,3,2900,71,495,590,280,658,238,63,375,205,241,275,8,166,117,236,187,324,276,60,900,1152,1476,1872,2376
TVG450/P2,3,2900,78,510,645,300,715,265,70,400,228,265,298,8,185,131,255,201,324,276,63,1296,1476,1656,,
TVG450/P2,4,2910,78,510,645,300,715,265,70,400,228,265,298,8,185,131,255,201,324,276,79,1296,1476,1656,1872,2124
TVG450/P2,5.5,2890,78,570,645,300,715,265,70,400,228,265,298,8,185,131,255,201,372,336,92,1296,1656,2124,2664,3384
TVG500/P2R1,4,2910,86,525,715,335,795,297,78,450,255,292,325,8,207,148,277,218,324,276,94,1872,2124,,,
TVG500/P2R1,5.5,2890,86,585,715,335,795,297,78,450,255,292,325,8,207,148,277,218,372,336,107,1872,2124,2376,2664,3024
TVG500/P2,5.5,2890,86,585,715,335,795,297,78,450,255,292,325,8,207,148,277,218,372,336,107,1872,2124,2376,,
TVG500/P2R1,7.5,2890,86,585,715,335,795,297,78,450,255,292,325,8,207,148,277,218,372,336,113,1872,2376,3024,3780,4140
TVG500/P2,7.5,2890,86,585,715,335,795,297,78,450,255,292,325,8,207,148,277,218,372,336,113,1872,2376,2664,3024,3384
TVG500/P2,9.2,2900,86,585,715,335,795,297,78,450,255,292,325,8,207,148,277,218,372,336,122,1872,2376,3024,3780,4680
TVG560/P2R1,7.5,2890,95,605,805,375,890,337,89,500,285,332,365,8,231,166,301,236,372,336,133,2664,3024,,,
TVG560/P2R1,9.2,2900,95,605,805,375,890,337,89,500,285,332,365,8,231,166,301,236,372,336,141,2664,3024,3384,3780,
TVG560/P2,9.2,2900,95,605,805,375,890,337,89,500,285,332,365,8,231,166,301,236,372,336,142,2664,3024,3384,,
TVG560/P2R1,11,2920,95,740,805,375,890,337,89,500,285,332,365,8,231,166,301,236,440,436,165,2664,3384,3780,4140,4680
TVG560/P2,11,2920,95,740,805,375,890,337,89,500,285,332,365,8,231,166,301,236,440,436,167,2664,3024,3384,3780,4140
TVG560/P2,15,2925,95,740,805,375,890,337,89,500,285,332,365,8,231,166,301,236,440,436,175,2664,3384,4140,5328,5940
TVG630/P2R1,15,2925,105,760,910,425,1000,381,99,560,320,366,400,8,258,185,328,255,440,436,195,3780,4140,4680,,
TVG630/P2R1,18.5,2925,105,760,910,425,1000,381,99,560,320,366,400,8,258,185,328,255,440,436,205,3780,4140,4680,5328,5940
TVG630/P2,18.5,2925,105,760,910,425,1000,381,99,560,320,366,400,8,258,185,328,255,440,436,208,3780,4140,4680,,
TVG630/P2R1,22,2940,105,760,910,425,1000,381,99,560,320,366,400,8,258,185,328,255,488,460,227,3780,4680,5940,7560,8280
TVG630/P2,22,2940,105,760,910,425,1000,381,99,560,320,366,400,8,258,185,328,255,488,460,230,3780,4680,5328,5940,6480
TVG630/P2,30,2945,105,835,910,425,1000,381,99,560,320,366,400,8,258,185,328,255,568,500,345,3780,4680,5940,7560,9360
TVG710/P2R1,30,2945,115,860,1015,475,1122,426,108,630,360,405,440,8,288,205,368,285,568,500,387,5328,5940,6480,7560,
TVG710/P2R1,37,2945,115,860,1015,475,1122,426,108,630,360,405,440,8,288,205,368,285,568,500,396,5328,6480,7560,8280,9360
TVG710/P2,37,2945,115,860,1015,475,1122,426,108,630,360,405,440,8,288,205,368,285,568,500,398,5328,5940,6480,7560,
TVG710/P2R1,45,2960,115,935,1015,475,1122,426,108,630,360,405,440,8,288,205,368,285,616,540,444,5328,6480,8280,10800,13320
TVG710/P2,45,2960,115,935,1015,475,1122,426,108,630,360,405,440,8,288,205,368,285,616,540,447,5328,6480,8280,9360,10800
TVG710/P2,55,2960,115,935,1015,475,1122,426,108,630,360,405,440,8,288,205,368,285,690,600,514,5328,7560,9360,11880,15120
TVG800/P2R1,45,2960,127,960,1140,530,1265,481,122,710,405,448,485,12,322,229,402,309,616,540,480,7560,8280,9360,,
TVG800/P2R1,55,2960,127,960,1140,530,1265,481,122,710,405,448,485,12,322,229,402,309,690,600,551,7560,8280,9360,10800,11880
TVG800/P2,55,2960,127,960,1140,530,1265,481,122,710,405,448,485,12,322,229,402,309,690,600,556,7560,8280,9360,,
TVG800/P2R1,75,2960,127,1095,1140,530,1265,481,122,710,405,448,485,12,322,229,402,309,750,690,650,7560,9360,11880,15120,18720
TVG800/P2,75,2960,127,1095,1140,530,1265,481,122,710,405,448,485,12,322,229,402,309,750,690,654,7560,9360,10800,11880,13320
TVG800/P2,90,2960,127,1095,1140,530,1265,481,122,710,405,448,485,12,322,229,402,309,750,690,688,7560,9360,11880,15120,18720
TVG900/P2R1,90,2960,140,1115,1285,600,1428,542,136,800,455,497,535,12,361,256,441,336,750,690,835,10800,11880,13320,,
TVG900/P2R1,110,2965,140,1115,1285,600,1428,542,136,800,455,497,535,12,361,256,441,336,865,800,995,10800,13320,15120,16920,18720
TVG900/P2,110,2965,140,1115,1285,600,1428,542,136,800,455,497,535,12,361,256,441,336,865,800,1000,10800,11880,13320,15120,
TVG900/P2R1,132,2970,140,1260,1285,600,1428,542,136,800,455,497,535,12,361,256,441,336,865,800,1022,10800,13320,16920,21600,23760
TVG900/P2,132,2970,140,1260,1285,600,1428,542,136,800,455,497,535,12,361,256,441,336,865,800,1028,10800,13320,15120,16920,18720
TVG900/P2,160,2975,140,1260,1285,600,1428,542,136,800,455,497,535,12,361,256,441,336,865,800,1101,10800,13320,16920,21600,23760
